study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJNA301002	SAMN04229208	SRS1153483	SRX1420473	SRR2906322	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906322/SRR2906322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906322/SRR2906322_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906322/SRR2906322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906322/SRR2906322_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/002/SRR2906322	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/002/SRR2906322		
PRJNA301002	SAMN04229209	SRS1153482	SRX1420474	SRR2906323	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906323/SRR2906323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906323/SRR2906323_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906323/SRR2906323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906323/SRR2906323_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/003/SRR2906323	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/003/SRR2906323		
PRJNA301002	SAMN04229210	SRS1153481	SRX1420475	SRR2906324	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906324/SRR2906324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906324/SRR2906324_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906324/SRR2906324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906324/SRR2906324_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906324	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906324		
PRJNA301002	SAMN04229211	SRS1153480	SRX1420476	SRR2906325	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906325/SRR2906325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906325/SRR2906325_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906325/SRR2906325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906325/SRR2906325_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906325	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906325		
PRJNA301002	SAMN04229212	SRS1153479	SRX1420477	SRR2906326	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906326/SRR2906326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906326/SRR2906326_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906326/SRR2906326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906326/SRR2906326_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906326	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906326		
PRJNA301002	SAMN04229213	SRS1153478	SRX1420478	SRR2906327	1042646	Gadus chalcogrammus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906327/SRR2906327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906327/SRR2906327_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906327/SRR2906327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906327/SRR2906327_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906327	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906327		
PRJNA301002	SAMN04229214	SRS1153477	SRX1420479	SRR2906328	1042646	Gadus chalcogrammus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906328/SRR2906328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906328/SRR2906328_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906328/SRR2906328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906328/SRR2906328_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906328	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906328		
PRJNA301002	SAMN04229215	SRS1153476	SRX1420480	SRR2906329	1042646	Gadus chalcogrammus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906329/SRR2906329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906329/SRR2906329_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906329/SRR2906329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906329/SRR2906329_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/009/SRR2906329	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/009/SRR2906329		
PRJNA301002	SAMN04229216	SRS1153475	SRX1420481	SRR2906330	1042646	Gadus chalcogrammus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906330/SRR2906330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906330/SRR2906330_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906330/SRR2906330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906330/SRR2906330_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/000/SRR2906330	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/000/SRR2906330		
PRJNA301002	SAMN04229217	SRS1153474	SRX1420482	SRR2906331	1042646	Gadus chalcogrammus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906331/SRR2906331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906331/SRR2906331_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906331/SRR2906331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906331/SRR2906331_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/001/SRR2906331	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/001/SRR2906331		
PRJNA301002	SAMN04229218	SRS1153473	SRX1420483	SRR2906332	1042646	Gadus chalcogrammus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906332/SRR2906332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906332/SRR2906332_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906332/SRR2906332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906332/SRR2906332_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/002/SRR2906332	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/002/SRR2906332		
PRJNA301002	SAMN04229219	SRS1153472	SRX1420484	SRR2906333	1042646	Gadus chalcogrammus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906333/SRR2906333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906333/SRR2906333_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906333/SRR2906333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906333/SRR2906333_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/003/SRR2906333	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/003/SRR2906333		
PRJNA301002	SAMN04229220	SRS1153471	SRX1420485	SRR2906334	1042646	Gadus chalcogrammus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906334/SRR2906334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906334/SRR2906334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906334/SRR2906334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906334/SRR2906334_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906334	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906334		
PRJNA301002	SAMN04229221	SRS1153470	SRX1420486	SRR2906335	1042646	Gadus chalcogrammus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906335/SRR2906335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906335/SRR2906335_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906335/SRR2906335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906335/SRR2906335_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906335	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906335		
PRJNA301002	SAMN04229222	SRS1153469	SRX1420487	SRR2906336	1042646	Gadus chalcogrammus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906336/SRR2906336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906336/SRR2906336_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906336/SRR2906336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906336/SRR2906336_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906336	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906336		
PRJNA301002	SAMN04229223	SRS1153468	SRX1420488	SRR2906337	1042646	Gadus chalcogrammus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906337/SRR2906337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906337/SRR2906337_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906337/SRR2906337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906337/SRR2906337_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906337	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906337		
PRJNA301002	SAMN04229224	SRS1153467	SRX1420489	SRR2906338	1042646	Gadus chalcogrammus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906338/SRR2906338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906338/SRR2906338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906338/SRR2906338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906338/SRR2906338_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906338	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906338		
PRJNA301002	SAMN04229059	SRS1153466	SRX1420490	SRR2906339	1042646	Gadus chalcogrammus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906339/SRR2906339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906339/SRR2906339_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906339/SRR2906339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906339/SRR2906339_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/009/SRR2906339	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/009/SRR2906339		
PRJNA301002	SAMN04229225	SRS1153465	SRX1420491	SRR2906340	80720	Gadus macrocephalus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906340/SRR2906340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906340/SRR2906340_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906340/SRR2906340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906340/SRR2906340_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/000/SRR2906340	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/000/SRR2906340		
PRJNA301002	SAMN04229226	SRS1153464	SRX1420492	SRR2906341	80720	Gadus macrocephalus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906341/SRR2906341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906341/SRR2906341_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906341/SRR2906341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906341/SRR2906341_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/001/SRR2906341	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/001/SRR2906341		
PRJNA301002	SAMN04229227	SRS1153463	SRX1420493	SRR2906342	80720	Gadus macrocephalus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906342/SRR2906342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906342/SRR2906342_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906342/SRR2906342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906342/SRR2906342_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/002/SRR2906342	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/002/SRR2906342		
PRJNA301002	SAMN04229228	SRS1153462	SRX1420494	SRR2906343	80720	Gadus macrocephalus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906343/SRR2906343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906343/SRR2906343_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906343/SRR2906343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906343/SRR2906343_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/003/SRR2906343	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/003/SRR2906343		
PRJNA301002	SAMN04229229	SRS1153461	SRX1420495	SRR2906344	80720	Gadus macrocephalus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906344/SRR2906344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906344/SRR2906344_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906344/SRR2906344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906344/SRR2906344_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906344	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906344		
PRJNA301002	SAMN04229060	SRS1153460	SRX1420496	SRR2906345	80720	Gadus macrocephalus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906345/SRR2906345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906345/SRR2906345_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906345/SRR2906345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906345/SRR2906345_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906345	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906345		
PRJNA301002	SAMN04229230	SRS1153459	SRX1420497	SRR2906346	80720	Gadus macrocephalus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906346/SRR2906346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906346/SRR2906346_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906346/SRR2906346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906346/SRR2906346_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906346	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906346		
PRJNA301002	SAMN04229231	SRS1153458	SRX1420498	SRR2906347	80720	Gadus macrocephalus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906347/SRR2906347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906347/SRR2906347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906347/SRR2906347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906347/SRR2906347_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906347	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906347		
PRJNA301002	SAMN04229232	SRS1153457	SRX1420499	SRR2906348	80720	Gadus macrocephalus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906348/SRR2906348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906348/SRR2906348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906348/SRR2906348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906348/SRR2906348_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906348	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906348		
PRJNA301002	SAMN04229233	SRS1153456	SRX1420500	SRR2906349	80720	Gadus macrocephalus	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906349/SRR2906349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906349/SRR2906349_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906349/SRR2906349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906349/SRR2906349_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/009/SRR2906349	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/009/SRR2906349		
PRJNA301002	SAMN04229234	SRS1153455	SRX1420501	SRR2906350	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906350/SRR2906350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906350/SRR2906350_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906350/SRR2906350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906350/SRR2906350_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/000/SRR2906350	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/000/SRR2906350		
PRJNA301002	SAMN04229235	SRS1153454	SRX1420502	SRR2906351	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906351/SRR2906351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906351/SRR2906351_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906351/SRR2906351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906351/SRR2906351_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/001/SRR2906351	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/001/SRR2906351		
PRJNA301002	SAMN04229236	SRS1153453	SRX1420503	SRR2906352	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906352/SRR2906352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906352/SRR2906352_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906352/SRR2906352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906352/SRR2906352_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/002/SRR2906352	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/002/SRR2906352		
PRJNA301002	SAMN04229237	SRS1153452	SRX1420504	SRR2906353	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906353/SRR2906353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906353/SRR2906353_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906353/SRR2906353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906353/SRR2906353_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/003/SRR2906353	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/003/SRR2906353		
PRJNA301002	SAMN04229238	SRS1153451	SRX1420505	SRR2906354	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906354/SRR2906354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906354/SRR2906354_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906354/SRR2906354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906354/SRR2906354_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906354	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906354		
PRJNA301002	SAMN04229239	SRS1153450	SRX1420506	SRR2906355	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906355/SRR2906355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906355/SRR2906355_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906355/SRR2906355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906355/SRR2906355_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906355	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906355		
PRJNA301002	SAMN04229240	SRS1153449	SRX1420507	SRR2906356	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906356/SRR2906356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906356/SRR2906356_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906356/SRR2906356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906356/SRR2906356_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906356	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906356		
PRJNA301002	SAMN04229241	SRS1153448	SRX1420508	SRR2906357	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906357/SRR2906357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906357/SRR2906357_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906357/SRR2906357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906357/SRR2906357_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906357	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906357		
PRJNA301002	SAMN04229242	SRS1153447	SRX1420509	SRR2906358	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906358/SRR2906358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906358/SRR2906358_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906358/SRR2906358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906358/SRR2906358_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906358	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906358		
